Cast	/job:localhost/replica:0/task:0/device:GPU:0	1	58	61	['(100x100x3)']	[GPU_0_bfc 0.1MB 0.1MB] Cast = Cast(DecodeJpeg/_1)
mixed_8/tower/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_8/tower/conv_1/batchnorm/beta = Const()
mixed_8/tower/conv_1/batchnorm/gamma	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_8/tower/conv_1/batchnorm/gamma = Const()
mixed_8/tower/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_8/tower/conv_1/batchnorm/moving_mean = Const()
mixed_8/tower/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_8/tower/conv_1/batchnorm/moving_variance = Const()
mixed_8/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_8/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_8/tower/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	2	4	7	['(1x8x8x320)']	mixed_8/tower/conv_1/control_dependency = Identity(mixed_8/tower/conv_1/batchnorm, ^mixed_8/tower/conv_1/CheckNumerics)
mixed_8/tower/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(3x3x192x320)']	mixed_8/tower/conv_1/conv2d_params = Const()
mixed_8/tower/conv_1:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower/conv_1:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv	/job:localhost/replica:0/task:0/device:GPU:0	0	16	19	['(1x17x17x192)']	mixed_8/tower_1/conv = Relu(mixed_8/tower_1/conv/control_dependency)
mixed_8/tower_1/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	88	89	['(1x17x17x192)']	mixed_8/tower_1/conv/CheckNumerics = CheckNumerics(mixed_8/tower_1/conv/batchnorm)
mixed_8/tower_1/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	41	44	['(1x17x17x192)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_8/tower_1/conv/Conv2D = Conv2D(mixed_7/join, mixed_8/tower_1/conv/conv2d_params)
mixed_8/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	27	27	['(no output)']	
mixed_8/tower_1/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	27	27	['(no output)']	
mixed_8/tower_1/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	2	68	73	['(1x17x17x192)']	[GPU_0_bfc 0.2MB 0.2MB] mixed_8/tower_1/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_8/tower_1/conv/Conv2D, mixed_8/tower_1/conv/batchnorm/moving_mean, mixed_8/tower_1/conv/batchnorm/moving_variance, mixed_8/tower_1/conv/batchnorm/beta, mixed_8/tower_1/conv/batchnorm/gamma)
mixed_8/tower_1/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv/batchnorm/beta = Const()
mixed_8/tower_1/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv/batchnorm/moving_mean = Const()
mixed_8/tower_1/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv/batchnorm/moving_variance = Const()
mixed_8/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	11	11	['(no output)']	
mixed_8/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	11	11	['(no output)']	
mixed_8/tower_1/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	19	['(1x17x17x192)']	mixed_8/tower_1/conv/control_dependency = Identity(mixed_8/tower_1/conv/batchnorm, ^mixed_8/tower_1/conv/CheckNumerics)
mixed_8/tower_1/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x768x192)']	mixed_8/tower_1/conv/conv2d_params = Const()
mixed_8/tower_1/conv:Relu	/device:GPU:0/stream:13	0	12	12	['(no output)']	
mixed_8/tower_1/conv:Relu	/device:GPU:0/stream:all	0	12	12	['(no output)']	
mixed_8/tower_1/conv_1	/job:localhost/replica:0/task:0/device:GPU:0	1	24	27	['(1x17x17x192)']	mixed_8/tower_1/conv_1 = Relu(mixed_8/tower_1/conv_1/control_dependency)
mixed_8/tower_1/conv_1/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	308	310	['(1x17x17x192)']	mixed_8/tower_1/conv_1/CheckNumerics = CheckNumerics(mixed_8/tower_1/conv_1/batchnorm)
mixed_8/tower_1/conv_1/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	169	174	['(1x17x17x192)']	[GPU_0_bfc 3.1MB 3.1MB] mixed_8/tower_1/conv_1/Conv2D = Conv2D(mixed_8/tower_1/conv, mixed_8/tower_1/conv_1/conv2d_params)
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	28	28	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	55	55	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:13	0	81	81	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	28	28	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	55	55	['(no output)']	
mixed_8/tower_1/conv_1/Conv2D:Conv2D	/device:GPU:0/stream:all	0	81	81	['(no output)']	
mixed_8/tower_1/conv_1/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	80	98	['(1x17x17x192)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_8/tower_1/conv_1/batchnorm = BatchNormWithGlobalNormalization(mixed_8/tower_1/conv_1/Conv2D, mixed_8/tower_1/conv_1/batchnorm/moving_mean, mixed_8/tower_1/conv_1/batchnorm/moving_variance, mixed_8/tower_1/conv_1/batchnorm/beta, mixed_8/tower_1/conv_1/batchnorm/gamma)
mixed_8/tower_1/conv_1/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	2	2	['(192x1)']	mixed_8/tower_1/conv_1/batchnorm/beta = Const()
mixed_8/tower_1/conv_1/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(192x1)']	mixed_8/tower_1/conv_1/batchnorm/moving_mean = Const()
mixed_8/tower_1/conv_1/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv_1/batchnorm/moving_variance = Const()
mixed_8/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	12	12	['(no output)']	
mixed_8/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv_1/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	12	12	['(no output)']	
mixed_8/tower_1/conv_1/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	6	['(1x17x17x192)']	mixed_8/tower_1/conv_1/control_dependency = Identity(mixed_8/tower_1/conv_1/batchnorm, ^mixed_8/tower_1/conv_1/CheckNumerics)
mixed_8/tower_1/conv_1/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x7x192x192)']	mixed_8/tower_1/conv_1/conv2d_params = Const()
mixed_8/tower_1/conv_1:Relu	/device:GPU:0/stream:13	0	1	1	['(no output)']	
mixed_8/tower_1/conv_1:Relu	/device:GPU:0/stream:all	0	1	1	['(no output)']	
mixed_8/tower_1/conv_2	/job:localhost/replica:0/task:0/device:GPU:0	1	13	15	['(1x17x17x192)']	mixed_8/tower_1/conv_2 = Relu(mixed_8/tower_1/conv_2/control_dependency)
mixed_8/tower_1/conv_2/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	294	298	['(1x17x17x192)']	mixed_8/tower_1/conv_2/CheckNumerics = CheckNumerics(mixed_8/tower_1/conv_2/batchnorm)
mixed_8/tower_1/conv_2/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	82	86	['(1x17x17x192)']	[GPU_0_bfc 3.2MB 3.2MB] mixed_8/tower_1/conv_2/Conv2D = Conv2D(mixed_8/tower_1/conv_1, mixed_8/tower_1/conv_2/conv2d_params)
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	28	28	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	75	75	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:13	0	81	81	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	28	28	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	75	75	['(no output)']	
mixed_8/tower_1/conv_2/Conv2D:Conv2D	/device:GPU:0/stream:all	0	81	81	['(no output)']	
mixed_8/tower_1/conv_2/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	26	29	['(1x17x17x192)']	[GPU_0_bfc 0.3MB 0.3MB] mixed_8/tower_1/conv_2/batchnorm = BatchNormWithGlobalNormalization(mixed_8/tower_1/conv_2/Conv2D, mixed_8/tower_1/conv_2/batchnorm/moving_mean, mixed_8/tower_1/conv_2/batchnorm/moving_variance, mixed_8/tower_1/conv_2/batchnorm/beta, mixed_8/tower_1/conv_2/batchnorm/gamma)
mixed_8/tower_1/conv_2/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv_2/batchnorm/beta = Const()
mixed_8/tower_1/conv_2/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(192x1)']	mixed_8/tower_1/conv_2/batchnorm/moving_mean = Const()
mixed_8/tower_1/conv_2/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(192x1)']	mixed_8/tower_1/conv_2/batchnorm/moving_variance = Const()
mixed_8/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	12	12	['(no output)']	
mixed_8/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv_2/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	12	12	['(no output)']	
mixed_8/tower_1/conv_2/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	5	['(1x17x17x192)']	mixed_8/tower_1/conv_2/control_dependency = Identity(mixed_8/tower_1/conv_2/batchnorm, ^mixed_8/tower_1/conv_2/CheckNumerics)
mixed_8/tower_1/conv_2/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(7x1x192x192)']	mixed_8/tower_1/conv_2/conv2d_params = Const()
mixed_8/tower_1/conv_2:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv_2:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv_3	/job:localhost/replica:0/task:0/device:GPU:0	0	16	18	['(1x8x8x192)']	mixed_8/tower_1/conv_3 = Relu(mixed_8/tower_1/conv_3/control_dependency)
mixed_8/tower_1/conv_3/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	190	196	['(1x8x8x192)']	mixed_8/tower_1/conv_3/CheckNumerics = CheckNumerics(mixed_8/tower_1/conv_3/batchnorm)
mixed_8/tower_1/conv_3/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	113	116	['(1x8x8x192)']	[GPU_0_bfc 2.0MB 2.0MB] mixed_8/tower_1/conv_3/Conv2D = Conv2D(mixed_8/tower_1/conv_2, mixed_8/tower_1/conv_3/conv2d_params)
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	39	39	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	64	64	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:13	0	95	95	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	39	39	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	64	64	['(no output)']	
mixed_8/tower_1/conv_3/Conv2D:Conv2D	/device:GPU:0/stream:all	0	95	95	['(no output)']	
mixed_8/tower_1/conv_3/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	27	30	['(1x8x8x192)']	mixed_8/tower_1/conv_3/batchnorm = BatchNormWithGlobalNormalization(mixed_8/tower_1/conv_3/Conv2D, mixed_8/tower_1/conv_3/batchnorm/moving_mean, mixed_8/tower_1/conv_3/batchnorm/moving_variance, mixed_8/tower_1/conv_3/batchnorm/beta, mixed_8/tower_1/conv_3/batchnorm/gamma)
mixed_8/tower_1/conv_3/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(192x1)']	mixed_8/tower_1/conv_3/batchnorm/beta = Const()
mixed_8/tower_1/conv_3/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(192x1)']	mixed_8/tower_1/conv_3/batchnorm/moving_mean = Const()
mixed_8/tower_1/conv_3/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	1	1	2	['(192x1)']	mixed_8/tower_1/conv_3/batchnorm/moving_variance = Const()
mixed_8/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_8/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_8/tower_1/conv_3/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_8/tower_1/conv_3/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	2	4	7	['(1x8x8x192)']	mixed_8/tower_1/conv_3/control_dependency = Identity(mixed_8/tower_1/conv_3/batchnorm, ^mixed_8/tower_1/conv_3/CheckNumerics)
mixed_8/tower_1/conv_3/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(3x3x192x192)']	mixed_8/tower_1/conv_3/conv2d_params = Const()
mixed_8/tower_1/conv_3:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_8/tower_1/conv_3:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/conv	/job:localhost/replica:0/task:0/device:GPU:0	5	31	35	['(1x8x8x320)']	mixed_9/conv = Relu(mixed_9/conv/control_dependency)
mixed_9/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	164	171	['(1x8x8x320)']	mixed_9/conv/CheckNumerics = CheckNumerics(mixed_9/conv/batchnorm)
mixed_9/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	19	21	['(1x8x8x320)']	mixed_9/conv/Conv2D = Conv2D(mixed_8/join, mixed_9/conv/conv2d_params)
mixed_9/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	24	24	['(no output)']	
mixed_9/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	24	24	['(no output)']	
mixed_9/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	27	30	['(1x8x8x320)']	mixed_9/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_9/conv/Conv2D, mixed_9/conv/batchnorm/moving_mean, mixed_9/conv/batchnorm/moving_variance, mixed_9/conv/batchnorm/beta, mixed_9/conv/batchnorm/gamma)
mixed_9/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_9/conv/batchnorm/beta = Const()
mixed_9/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(320x1)']	mixed_9/conv/batchnorm/moving_mean = Const()
mixed_9/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(320x1)']	mixed_9/conv/batchnorm/moving_variance = Const()
mixed_9/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_9/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	5	5	['(no output)']	
mixed_9/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	3	6	12	['(1x8x8x320)']	mixed_9/conv/control_dependency = Identity(mixed_9/conv/batchnorm, ^mixed_9/conv/CheckNumerics)
mixed_9/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(1x1x1280x320)']	mixed_9/conv/conv2d_params = Const()
mixed_9/conv:Relu	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_9/conv:Relu	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_9/join	/job:localhost/replica:0/task:0/device:GPU:0	2	58	65	['(1x8x8x2048)']	[GPU_0_bfc 0.5MB 0.5MB] mixed_9/join = Concat(mixed_9/join/concat_dim, mixed_9/conv, mixed_9/tower/mixed/conv, mixed_9/tower/mixed/conv_1, mixed_9/tower_1/mixed/conv, mixed_9/tower_1/mixed/conv_1, mixed_9/tower_2/conv)
mixed_9/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:13	0	3	3	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_9/join:Concat	/device:GPU:0/stream:all	0	3	3	['(no output)']	
mixed_9/tower/conv	/job:localhost/replica:0/task:0/device:GPU:0	1	16	18	['(1x8x8x384)']	mixed_9/tower/conv = Relu(mixed_9/tower/conv/control_dependency)
mixed_9/tower/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	2	233	238	['(1x8x8x384)']	mixed_9/tower/conv/CheckNumerics = CheckNumerics(mixed_9/tower/conv/batchnorm)
mixed_9/tower/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	0	14	16	['(1x8x8x384)']	mixed_9/tower/conv/Conv2D = Conv2D(mixed_8/join, mixed_9/tower/conv/conv2d_params)
mixed_9/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	24	24	['(no output)']	
mixed_9/tower/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	24	24	['(no output)']	
mixed_9/tower/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	1	64	69	['(1x8x8x384)']	mixed_9/tower/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_9/tower/conv/Conv2D, mixed_9/tower/conv/batchnorm/moving_mean, mixed_9/tower/conv/batchnorm/moving_variance, mixed_9/tower/conv/batchnorm/beta, mixed_9/tower/conv/batchnorm/gamma)
mixed_9/tower/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(384x1)']	mixed_9/tower/conv/batchnorm/beta = Const()
mixed_9/tower/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(384x1)']	mixed_9/tower/conv/batchnorm/moving_mean = Const()
mixed_9/tower/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	1	['(384x1)']	mixed_9/tower/conv/batchnorm/moving_variance = Const()
mixed_9/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	4	4	['(no output)']	
mixed_9/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/tower/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	4	4	['(no output)']	
mixed_9/tower/conv/control_dependency	/job:localhost/replica:0/task:0/device:GPU:0	1	3	7	['(1x8x8x384)']	mixed_9/tower/conv/control_dependency = Identity(mixed_9/tower/conv/batchnorm, ^mixed_9/tower/conv/CheckNumerics)
mixed_9/tower/conv/conv2d_params	/job:localhost/replica:0/task:0/device:GPU:0	0	2	2	['(1x1x1280x384)']	mixed_9/tower/conv/conv2d_params = Const()
mixed_9/tower/conv:Relu	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/tower/conv:Relu	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/tower/mixed/conv	/job:localhost/replica:0/task:0/device:GPU:0	0	20	22	['(1x8x8x384)']	mixed_9/tower/mixed/conv = Relu(mixed_9/tower/mixed/conv/control_dependency)
mixed_9/tower/mixed/conv/CheckNumerics	/job:localhost/replica:0/task:0/device:GPU:0	1	872	875	['(1x8x8x384)']	mixed_9/tower/mixed/conv/CheckNumerics = CheckNumerics(mixed_9/tower/mixed/conv/batchnorm)
mixed_9/tower/mixed/conv/Conv2D	/job:localhost/replica:0/task:0/device:GPU:0	1	127	131	['(1x8x8x384)']	[GPU_0_bfc 2.0MB 2.0MB] mixed_9/tower/mixed/conv/Conv2D = Conv2D(mixed_9/tower/conv, mixed_9/tower/mixed/conv/conv2d_params)
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	6	6	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	52	52	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:13	0	128	128	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	6	6	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	52	52	['(no output)']	
mixed_9/tower/mixed/conv/Conv2D:Conv2D	/device:GPU:0/stream:all	0	128	128	['(no output)']	
mixed_9/tower/mixed/conv/batchnorm	/job:localhost/replica:0/task:0/device:GPU:0	3	67	72	['(1x8x8x384)']	[GPU_0_bfc 0.1MB 0.1MB] mixed_9/tower/mixed/conv/batchnorm = BatchNormWithGlobalNormalization(mixed_9/tower/mixed/conv/Conv2D, mixed_9/tower/mixed/conv/batchnorm/moving_mean, mixed_9/tower/mixed/conv/batchnorm/moving_variance, mixed_9/tower/mixed/conv/batchnorm/beta, mixed_9/tower/mixed/conv/batchnorm/gamma)
mixed_9/tower/mixed/conv/batchnorm/beta	/job:localhost/replica:0/task:0/device:GPU:0	1	2	2	['(384x1)']	mixed_9/tower/mixed/conv/batchnorm/beta = Const()
mixed_9/tower/mixed/conv/batchnorm/moving_mean	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(384x1)']	mixed_9/tower/mixed/conv/batchnorm/moving_mean = Const()
mixed_9/tower/mixed/conv/batchnorm/moving_variance	/job:localhost/replica:0/task:0/device:GPU:0	0	1	2	['(384x1)']	mixed_9/tower/mixed/conv/batchnorm/moving_variance = Const()
mixed_9/tower/mixed/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	2	2	['(no output)']	
mixed_9/tower/mixed/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:13	0	5	5	['(no output)']	
mixed_9/tower/mixed/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	2	2	['(no output)']	
mixed_9/tower/mixed/conv/batchnorm:BatchNormWithGlobalNormalization	/device:GPU:0/stream:all	0	5	5	['(no output)']	
