Op rank by total time	Time of 1 call, microseconds	Number of calls in 1 run	Total time in 1 run	% of total time	Cumulative time, microseconds	% of total cumulative time	(FL)OPs in RegisterStatistics	GFLOP/S achieved	Op name	Device	Input/output tensors
534	    34.07	     0.14	     4.77	     0.00	130826.68	    99.58	     0.00	     0.00	NextIteration	GPU-0	(128x49x128)->(128x49x128)
535	   119.25	     0.04	     4.77	     0.00	130831.45	    99.58	     0.00	     0.00	Less	GPU-0	(int32 38x1)(int32 128x1)->(boolean 128x38)
536	     4.66	     1.00	     4.66	     0.00	130836.11	    99.59	     0.00	     0.00	Const	CPU-0	(no input)->(int32 2x1)
537	    21.14	     0.22	     4.65	     0.00	130840.76	    99.59	     0.00	     0.00	Select	GPU-0	(boolean 128x9)(128x9)(128x9)->(128x9)
538	     4.57	     1.00	     4.57	     0.00	130845.33	    99.59	     0.00	     0.00	ApplyGradientDescent	GPU-0	(256x128)(1x1)(int32 1x1)(256x128)->(256x128)
539	    37.83	     0.12	     4.54	     0.00	130849.87	    99.60	     0.00	     0.00	Mul	GPU-0	(6272x128)(1x1)(int32 1x1)->(6272x128)
540	    25.06	     0.18	     4.51	     0.00	130854.38	    99.60	     0.00	     0.00	Mul	GPU-0	(128x50x128)(128x50x1)->(128x50x128)
541	     4.29	     1.05	     4.50	     0.00	130858.88	    99.61	     0.00	     0.00	Transpose	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 19x128)
542	     0.88	     5.00	     4.42	     0.00	130863.30	    99.61	     0.00	     0.00	Assert	CPU-0	(boolean 1x1)(string 1x1)(int32 2x1)(int32 2x1)->(no output info)
543	    62.57	     0.07	     4.38	     0.00	130867.68	    99.61	     0.00	     0.00	MatMul	GPU-0	(6272x128)(6272x128)->(128x128)
544	     4.10	     1.05	     4.31	     0.00	130871.99	    99.62	     0.00	     0.00	Shape	GPU-0	(19x128)->(int32 2x1)
545	    12.20	     0.35	     4.27	     0.00	130876.26	    99.62	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 19x128)(int32 1x1)->(19x128x128)
546	    18.73	     0.22	     4.12	     0.00	130880.38	    99.62	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 29x128)(int32 1x1)->(29x128x128)
547	    45.67	     0.09	     4.11	     0.00	130884.49	    99.62	     0.00	     0.00	Mul	GPU-0	(6528x128)(1x1)->(6528x128)
548	    44.67	     0.09	     4.02	     0.00	130888.51	    99.63	     0.00	     0.00	Mul	GPU-0	(6400x128)(1x1)->(6400x128)
549	    36.00	     0.11	     3.96	     0.00	130892.47	    99.63	     0.00	     0.00	Shape	GPU-0	(128x1x9)->(int32 3x1)
550	     1.96	     2.00	     3.91	     0.00	130896.38	    99.63	     0.00	     0.00	Switch	GPU-0	(boolean 1x1)(boolean 1x1)->(boolean 1x1)
551	    55.43	     0.07	     3.88	     0.00	130900.26	    99.64	     0.00	     0.00	Transpose	GPU-0	(128x49x128)(int32 3x1)->(49x128x128)
552	     1.94	     2.00	     3.87	     0.00	130904.13	    99.64	     0.00	     0.00	Const	CPU-0	(no input)->(int32 1x1)
553	     0.96	     4.00	     3.83	     0.00	130907.96	    99.64	     0.00	     0.00	Identity	GPU-0	(512x1)->(512x1)
554	     1.92	     2.00	     3.83	     0.00	130911.79	    99.65	     0.00	     0.00	_Retval	CPU-0	(1x1)->(no output info)
555	     3.82	     1.00	     3.82	     0.00	130915.61	    99.65	     1.00	     0.00	AssignAdd	CPU-0	(int32 1x1)(int32 1x1)->(int32 1x1)
556	    10.53	     0.36	     3.79	     0.00	130919.40	    99.65	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 19x128)(int32 1x1)->(19x128x128)
557	    41.89	     0.09	     3.77	     0.00	130923.17	    99.65	     0.00	     0.00	AddN	GPU-0	(128x50x128)(128x50x128)->(128x50x128)
558	    91.50	     0.04	     3.66	     0.00	130926.83	    99.66	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 4864x1)(4864x128)->(17191x128)
559	     7.93	     0.46	     3.65	     0.00	130930.48	    99.66	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x29x128)
560	    51.43	     0.07	     3.60	     0.00	130934.08	    99.66	     0.00	     0.00	Reshape	GPU-0	(128x49)(int32 3x1)->(128x1x49)
561	    12.68	     0.28	     3.55	     0.00	130937.63	    99.67	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x39x128)
562	    39.33	     0.09	     3.54	     0.00	130941.17	    99.67	     0.00	     0.00	Mul	GPU-0	(6528x128)(1x1)(int32 1x1)->(6528x128)
563	     1.17	     3.00	     3.52	     0.00	130944.69	    99.67	     0.00	     0.00	Enter	GPU-0	(384x512)->(384x512)
564	    31.82	     0.11	     3.50	     0.00	130948.19	    99.67	     0.00	     0.00	Sub	GPU-0	(128x9)(128x1)->(128x9)
565	     2.60	     1.34	     3.49	     0.00	130951.68	    99.68	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(14848 bytes)
566	     7.86	     0.44	     3.46	     0.00	130955.14	    99.68	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(1152 bytes)
567	     9.61	     0.36	     3.46	     0.00	130958.60	    99.68	     0.00	     0.00	Transpose	GPU-0	(19x128x128)(int32 3x1)->(128x19x128)
568	    38.22	     0.09	     3.44	     0.00	130962.04	    99.68	     0.00	     0.00	Mul	GPU-0	(6400x128)(1x1)(int32 1x1)->(6400x128)
569	     3.43	     1.00	     3.43	     0.00	130965.47	    99.69	     0.00	     0.00	VariableV2	GPU-0	(no input)->(384x512)
570	     3.40	     1.00	     3.40	     0.00	130968.87	    99.69	     0.00	     0.00	VariableV2	GPU-0	(no input)->(17191x128)
571	     3.39	     1.00	     3.39	     0.00	130972.26	    99.69	     0.00	     0.00	All	GPU-0	(boolean 1x1)(int32 1x1)->(boolean 1x1)
572	     7.64	     0.44	     3.36	     0.00	130975.62	    99.69	     0.00	     0.00	Sum	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
573	     7.57	     0.44	     3.33	     0.00	130978.95	    99.70	     0.00	     0.00	L2Loss	GPU-0	(1152x128)->(1x1)
574	     0.83	     4.00	     3.31	     0.00	130982.26	    99.70	     0.00	     0.00	Exit	GPU-0	(512x1)->(512x1)
575	     3.31	     1.00	     3.31	     0.00	130985.57	    99.70	     0.00	     0.00	ApplyGradientDescent	GPU-0	(128x128)(1x1)(int32 1x1)(128x128)->(128x128)
576	     1.07	     3.00	     3.21	     0.00	130988.78	    99.70	     0.00	     0.00	Identity	GPU-0	(256x512)->(256x512)
577	     1.07	     3.00	     3.20	     0.00	130991.98	    99.71	     0.00	     0.00	Enter	GPU-0	(256x128)->(256x128)
578	    13.87	     0.23	     3.19	     0.00	130995.17	    99.71	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 29x128)(int32 1x1)->(29x128x128)
579	    39.62	     0.08	     3.17	     0.00	130998.34	    99.71	     0.00	     0.00	TensorArrayGatherV3	GPU-0	(tf_resource 1x1)(1x1)(int32 38x1)(1x1)->(38x128x128)
580	     3.16	     1.00	     3.16	     0.00	131001.50	    99.71	     1.00	     0.00	Minimum	GPU-0	(int32 1x1)(int32 1x1)->(int32 1x1)
581	    44.00	     0.07	     3.08	     0.00	131004.58	    99.72	     0.00	     0.00	AddN	GPU-0	(128x49x128)(128x49x128)->(128x49x128)
582	    27.64	     0.11	     3.04	     0.00	131007.62	    99.72	     0.00	     0.00	Sum	GPU-0	(128x9)(int32 2x1)(int32 1x1)->(1x1)
583	     3.04	     0.98	     2.98	     0.00	131010.60	    99.72	     0.00	     0.00	Shape	GPU-0	(128x39x128)->(int32 3x1)
584	    21.00	     0.14	     2.94	     0.00	131013.54	    99.72	     0.00	     0.00	Mul	GPU-0	(128x49x128)(128x49x1)->(128x49x128)
585	    26.27	     0.11	     2.89	     0.00	131016.43	    99.73	     0.00	     0.00	Squeeze	GPU-0	(128x1x9)->(128x9)
586	     2.84	     1.00	     2.84	     0.00	131019.27	    99.73	     1.00	     0.00	RealDiv	GPU-0	(1x1)(1x1)->(1x1)
587	     1.26	     2.16	     2.72	     0.00	131021.99	    99.73	     0.00	     0.00	Enter	GPU-0	(128x19x128)->(128x19x128)
588	     2.56	     1.06	     2.71	     0.00	131024.70	    99.73	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(9728 bytes)
589	     2.70	     1.00	     2.70	     0.00	131027.40	    99.73	     0.00	     0.00	Enter	GPU-0	(128x128)(int32 1x1)->(128x128)
590	    24.36	     0.11	     2.68	     0.00	131030.08	    99.74	     0.00	     0.00	Sum	GPU-0	(128x9)(int32 1x1)->(128x1)
591	     2.68	     1.00	     2.68	     0.00	131032.76	    99.74	 32768.00	    12.23	Mul	GPU-0	(256x128)(1x1)->(256x128)
592	     2.65	     1.00	     2.65	     0.00	131035.41	    99.74	     0.00	     0.00	Identity	GPU-0	(128x17191)->(128x17191)
593	     7.57	     0.35	     2.65	     0.00	131038.06	    99.74	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(boolean 128x1)
594	     0.88	     3.00	     2.64	     0.00	131040.70	    99.74	     0.00	     0.00	Exit	GPU-0	(256x512)->(256x512)
595	    23.91	     0.11	     2.63	     0.00	131043.33	    99.75	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 1152x1)(1152x128)->(17191x128)
596	     3.73	     0.70	     2.61	     0.00	131045.94	    99.75	     0.00	     0.00	Shape	GPU-0	(19x128x17191)->(int32 3x1)
597	     1.83	     1.42	     2.60	     0.00	131048.54	    99.75	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(152 bytes)
598	     3.83	     0.66	     2.53	     0.00	131051.07	    99.75	     0.00	     0.00	Shape	GPU-0	(29x128)->(int32 2x1)
599	     5.53	     0.45	     2.49	     0.00	131053.56	    99.75	     0.00	     0.00	Size	GPU-0	(int32 29x128)->(int32 1x1)
600	     8.30	     0.30	     2.49	     0.00	131056.05	    99.76	     0.00	     0.00	Transpose	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 39x128)
601	    22.55	     0.11	     2.48	     0.00	131058.53	    99.76	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(boolean 128x9)->(boolean 128x9)
602	    22.27	     0.11	     2.45	     0.00	131060.98	    99.76	     0.00	     0.00	ZerosLike	GPU-0	(128x9)->(128x9)
603	     2.31	     1.06	     2.45	     0.00	131063.43	    99.76	     0.00	     0.00	Reshape	GPU-0	(19x128x128)(int32 2x1)->(2432x128)
604	    11.09	     0.22	     2.44	     0.00	131065.87	    99.76	     0.00	     0.00	Switch	GPU-0	(128x9x128)(int32 1x1)(boolean 1x1)->(128x9x128)
605	   121.00	     0.02	     2.42	     0.00	131068.29	    99.76	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 46x1)(46x128x128)(1x1)->(1x1)
606	     2.41	     1.00	     2.41	     0.00	131070.70	    99.77	     0.00	     0.00	VariableV2	GPU-0	(no input)->(128x17191)
607	     2.40	     1.00	     2.40	     0.00	131073.10	    99.77	     0.00	     0.00	Const	GPU-0	(no input)->(384x512)
608	     2.40	     1.00	     2.40	     0.00	131075.50	    99.77	     0.00	     0.00	VariableV2	GPU-0	(no input)->(128x128)
609	    21.82	     0.11	     2.40	     0.00	131077.90	    99.77	     0.00	     0.00	Fill	GPU-0	(int32 2x1)(1x1)->(128x9)
610	     2.25	     1.06	     2.38	     0.00	131080.28	    99.77	     0.00	     0.00	Reshape	GPU-0	(int32 19x128)(int32 1x1)->(int32 2432x1)
611	     2.36	     1.00	     2.36	     0.00	131082.64	    99.78	     1.00	     0.00	Minimum	GPU-0	(1x1)(1x1)->(1x1)
612	     2.34	     1.00	     2.34	     0.00	131084.98	    99.78	     0.00	     0.00	VariableV2	GPU-0	(no input)->(256x128)
613	    16.64	     0.14	     2.33	     0.00	131087.31	    99.78	     0.00	     0.00	GatherV2	GPU-0	(7709x128)(int32 39x128)(int32 1x1)->(39x128x128)
614	    21.00	     0.11	     2.31	     0.00	131089.62	    99.78	     0.00	     0.00	ScatterSub	GPU-0	(7709x128)(int32 1152x1)(1152x128)->(7709x128)
615	     6.60	     0.35	     2.31	     0.00	131091.93	    99.78	     0.00	     0.00	Shape	GPU-0	(int32 19x128)->(int32 2x1)
616	    20.91	     0.11	     2.30	     0.00	131094.23	    99.78	     0.00	     0.00	MatMul	GPU-0	(1152x128)(1152x128)->(128x128)
617	     5.18	     0.44	     2.28	     0.00	131096.51	    99.79	     0.00	     0.00	Shape	GPU-0	(39x128x128)->(int32 3x1)
618	     2.28	     1.00	     2.28	     0.00	131098.79	    99.79	     0.00	     0.00	VariableV2	GPU-0	(no input)->(7709x128)
619	     6.51	     0.35	     2.28	     0.00	131101.07	    99.79	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(19x128)
620	     2.26	     1.00	     2.26	     0.00	131103.33	    99.79	     0.00	     0.00	Const	GPU-0	(no input)->(256x128)
621	     5.09	     0.44	     2.24	     0.00	131105.57	    99.79	     0.00	     0.00	Shape	GPU-0	(9x128x128)->(int32 3x1)
622	     3.54	     0.63	     2.23	     0.00	131107.80	    99.79	     0.00	     0.00	Shape	GPU-0	(128x50x128)->(int32 3x1)
623	     3.28	     0.68	     2.23	     0.00	131110.03	    99.80	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(19968 bytes)
624	     2.21	     1.00	     2.21	     0.00	131112.24	    99.80	     0.00	     0.00	Enter	GPU-0	(int32 128x1)->(int32 128x1)
625	     3.16	     0.70	     2.21	     0.00	131114.45	    99.80	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
626	     2.19	     1.00	     2.19	     0.00	131116.64	    99.80	     0.00	     0.00	Merge	GPU-0	(1x1)(1|2|3x1)->(1x1)(int32 1x1)
627	     2.14	     1.00	     2.14	     0.00	131118.78	    99.80	     0.00	     0.00	Switch	GPU-0	(tf_resource 1x1)(1x1)(boolean 1x1)->(tf_resource 1x1)
628	     2.77	     0.77	     2.13	     0.00	131120.91	    99.80	     0.00	     0.00	Shape	GPU-0	(128x9x128)->(int32 3x1)
629	     3.20	     0.66	     2.11	     0.00	131123.02	    99.81	     0.00	     0.00	Transpose	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 29x128)
630	     2.94	     0.71	     2.09	     0.00	131125.11	    99.81	     0.00	     0.00	Cast	GPU-0	(boolean 128x19)->(128x19)
631	     2.09	     1.00	     2.09	     0.00	131127.20	    99.81	     1.00	     0.00	AddN	GPU-0	(1x1)(1x1)(int32 1x1)->(1x1)
632	     1.03	     2.00	     2.07	     0.00	131129.27	    99.81	     0.00	     0.00	Exit	GPU-0	(int32 1x1)->(int32 1x1)
633	     5.89	     0.35	     2.06	     0.00	131131.33	    99.81	     0.00	     0.00	StridedSlice	GPU-0	(19x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
634	     3.07	     0.67	     2.06	     0.00	131133.39	    99.81	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(14848 bytes)
635	     2.04	     1.00	     2.04	     0.00	131135.43	    99.82	     0.00	     0.00	_Retval	CPU-0	(1x1)(int32 1x1)->(no output info)
636	    25.12	     0.08	     2.01	     0.00	131137.44	    99.82	     0.00	     0.00	L2Loss	GPU-0	(4864x128)->(1x1)
637	    11.17	     0.18	     2.01	     0.00	131139.45	    99.82	     0.00	     0.00	Fill	GPU-0	(int32 3x1)(1x1)->(128x50x128)
638	     1.99	     1.00	     1.99	     0.00	131141.44	    99.82	     0.00	     0.00	ApplyGradientDescent	GPU-0	(1x1)(1x1)(int32 1x1)(1x1)->(1x1)
639	    18.09	     0.11	     1.99	     0.00	131143.43	    99.82	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(128x1x9)
640	     5.57	     0.35	     1.95	     0.00	131145.38	    99.82	     0.00	     0.00	Transpose	GPU-0	(128x19)(int32 2x1)->(19x128)
641	    17.64	     0.11	     1.94	     0.00	131147.32	    99.82	     0.00	     0.00	ExpandDims	GPU-0	(128x9)(int32 1x1)->(128x1x9)
642	     2.71	     0.70	     1.90	     0.00	131149.22	    99.83	     0.00	     0.00	Mul	GPU-0	(19x128)(19x128)->(19x128)
643	     1.90	     1.00	     1.90	     0.00	131151.12	    99.83	     0.00	     0.00	Enter	GPU-0	(boolean 128x1)->(boolean 128x1)
644	    95.00	     0.02	     1.90	     0.00	131153.02	    99.83	     0.00	     0.00	TensorArrayScatterV3	GPU-0	(tf_resource 1x1)(1x1)(int32 28x1)(28x128x128)(1x1)->(1x1)
645	     1.85	     1.00	     1.85	     0.00	131154.87	    99.83	     0.00	     0.00	Identity	CPU-0	(int32 1x1)->(int32 1x1)
646	     1.33	     1.38	     1.84	     0.00	131156.71	    99.83	     0.00	     0.00	Enter	GPU-0	(128x29x128)->(128x29x128)
647	    16.64	     0.11	     1.83	     0.00	131158.54	    99.83	     0.00	     0.00	StackPopV2	GPU-0	(tf_resource 1x1)->(boolean 128x9)
648	     8.32	     0.22	     1.83	     0.00	131160.37	    99.83	     0.00	     0.00	Mul	GPU-0	(1152x128)(1x1)->(1152x128)
649	    16.09	     0.11	     1.77	     0.00	131162.14	    99.84	     0.00	     0.00	StackPushV2	GPU-0	(tf_resource 1x1)(128x1x9)->(128x1x9)
650	     7.95	     0.22	     1.75	     0.00	131163.89	    99.84	     0.00	     0.00	Equal	GPU-0	(int32 1x1)(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)->(boolean 128x1)
651	    17.20	     0.10	     1.72	     0.00	131165.61	    99.84	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 39x128)(int32 1x1)->(39x128x128)
652	     7.68	     0.22	     1.69	     0.00	131167.30	    99.84	     0.00	     0.00	NextIteration	GPU-0	(128x9x128)->(128x9x128)
653	     1.69	     1.00	     1.69	     0.00	131168.99	    99.84	     0.00	     0.00	NoOp	CPU-0	(no input)->(no output info)
654	     5.60	     0.30	     1.68	     0.00	131170.67	    99.84	     0.00	     0.00	Shape	GPU-0	(39x128)->(int32 2x1)
655	     7.64	     0.22	     1.68	     0.00	131172.35	    99.84	     0.00	     0.00	Sum	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
656	    14.73	     0.11	     1.62	     0.00	131173.97	    99.84	     0.00	     0.00	Transpose	GPU-0	(128x9x128)(int32 3x1)->(9x128x128)
657	     4.60	     0.35	     1.61	     0.00	131175.58	    99.85	     0.00	     0.00	Shape	GPU-0	(2432x17191)->(int32 2x1)
658	     4.57	     0.35	     1.60	     0.00	131177.18	    99.85	     0.00	     0.00	Shape	GPU-0	(2432x1)(2432x17191)->(int32 1x1)
659	    40.00	     0.04	     1.60	     0.00	131178.78	    99.85	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(24576 bytes)
660	    17.67	     0.09	     1.59	     0.00	131180.37	    99.85	     0.00	     0.00	Transpose	GPU-0	(50x128x128)(int32 3x1)->(128x50x128)
661	     7.23	     0.22	     1.59	     0.00	131181.96	    99.85	     0.00	     0.00	Shape	GPU-0	(49x128x128)->(int32 3x1)
662	    14.36	     0.11	     1.58	     0.00	131183.54	    99.85	     0.00	     0.00	Reshape	GPU-0	(128x1x9)(int32 2x1)->(128x9)
663	     7.85	     0.20	     1.57	     0.00	131185.11	    99.85	     0.00	     0.00	Sum	GPU-0	(int32 128x39)(int32 128x39)(int32 128x39)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
664	     2.30	     0.67	     1.54	     0.00	131186.65	    99.85	     0.00	     0.00	Reshape	GPU-0	(int32 29x128)(int32 1x1)->(int32 3712x1)
665	     4.64	     0.33	     1.53	     0.00	131188.18	    99.86	     0.00	     0.00	Transpose	GPU-0	(int32 128x9)(int32 128x9)(int32 128x9)(int32 128x1)(int32 128x1)(int32 2x1)->(int32 9x128)
666	     2.28	     0.67	     1.53	     0.00	131189.71	    99.86	     0.00	     0.00	Reshape	GPU-0	(29x128x128)(int32 2x1)->(3712x128)
667	     3.43	     0.44	     1.51	     0.00	131191.22	    99.86	     0.00	     0.00	Shape	GPU-0	(29x128x17191)->(int32 3x1)
668	     8.39	     0.18	     1.51	     0.00	131192.73	    99.86	     0.00	     0.00	Sum	GPU-0	(int32 128x50)(int32 128x51)(int32 128x51)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 1x1)
669	     2.27	     0.66	     1.50	     0.00	131194.23	    99.86	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(4608 bytes)
670	    13.64	     0.11	     1.50	     0.00	131195.73	    99.86	     0.00	     0.00	Sum	GPU-0	(128x9)(int32 1x1)->(128x9)
671	    13.18	     0.11	     1.45	     0.00	131197.18	    99.86	     0.00	     0.00	Transpose	GPU-0	(9x128x128)(int32 3x1)->(128x9x128)
672	     6.59	     0.22	     1.45	     0.00	131198.63	    99.86	     0.00	     0.00	Mul	GPU-0	(1152x128)(1x1)(int32 1x1)->(1152x128)
673	     3.20	     0.45	     1.44	     0.00	131200.07	    99.86	     0.00	     0.00	Cast	GPU-0	(boolean 128x29)->(128x29)
674	     2.92	     0.49	     1.43	     0.00	131201.50	    99.87	     0.00	     0.00	Shape	GPU-0	(128x49x128)->(int32 3x1)
675	     3.86	     0.36	     1.39	     0.00	131202.89	    99.87	     0.00	     0.00	Shape	GPU-0	(2432x128)->(int32 2x1)
676	     3.94	     0.35	     1.38	     0.00	131204.27	    99.87	     0.00	     0.00	Sum	GPU-0	(19x128)(int32 2x1)->(1x1)
677	     1.97	     0.70	     1.38	     0.00	131205.65	    99.87	     0.00	     0.00	Enter	GPU-0	(int32 128x19)(int32 128x19)(int32 128x19)(int32 128x1)(int32 128x1)->(int32 128x1)
678	     3.97	     0.34	     1.35	     0.00	131207.00	    99.87	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(25088 bytes)
679	   135.00	     0.01	     1.35	     0.00	131208.35	    99.87	     0.00	     0.00	Less	GPU-0	(int32 46x1)(int32 128x1)->(boolean 128x46)
680	     3.05	     0.44	     1.34	     0.00	131209.69	    99.87	     0.00	     0.00	Mul	GPU-0	(29x128)(29x128)->(29x128)
681	     1.34	     1.00	     1.34	     0.00	131211.03	    99.87	     0.00	     0.00	Switch	CPU-0	(int32 1x1)(boolean 1x1)->(int32 1x1)
682	     1.91	     0.70	     1.34	     0.00	131212.37	    99.87	     0.00	     0.00	Reshape	GPU-0	(2432x17191)(int32 2x1)->(2432x17191)
683	   133.00	     0.01	     1.33	     0.00	131213.70	    99.88	     0.00	     0.00	Less	GPU-0	(int32 48x1)(int32 128x1)->(boolean 128x48)
684	    33.25	     0.04	     1.33	     0.00	131215.03	    99.88	     0.00	     0.00	Mul	GPU-0	(4864x128)(1x1)->(4864x128)
685	     1.32	     1.00	     1.32	     0.00	131216.35	    99.88	     0.00	     0.00	Identity	GPU-0	(boolean 1x1)->(boolean 1x1)
686	     3.85	     0.34	     1.31	     0.00	131217.66	    99.88	     0.00	     0.00	MEMCPYDtoH	GPU-0	(Transfer)->(19968 bytes)
687	     2.98	     0.44	     1.31	     0.00	131218.97	    99.88	     0.00	     0.00	ExpandDims	GPU-0	(int32 128x29)(int32 128x29)(int32 128x29)(int32 128x1)(int32 128x1)(int32 1x1)->(int32 128x1)
688	     3.74	     0.35	     1.31	     0.00	131220.28	    99.88	     0.00	     0.00	ExpandDims	GPU-0	(2432x1)(int32 1x1)->(2432x1)
689	     5.82	     0.22	     1.28	     0.00	131221.56	    99.88	     0.00	     0.00	StridedSlice	GPU-0	(29x128x128)(int32 2x1)(int32 2x1)(int32 2x1)->(128x128)
690	     1.28	     1.00	     1.28	     0.00	131222.84	    99.88	     0.00	     0.00	Identity	GPU-0	(1x1)->(1x1)
691	     5.77	     0.22	     1.27	     0.00	131224.11	    99.88	     0.00	     0.00	Shape	GPU-0	(int32 29x128)->(int32 2x1)
692	     4.70	     0.27	     1.27	     0.00	131225.38	    99.88	     0.00	     0.00	Shape	GPU-0	(51x128x128)->(int32 3x1)
693	     5.25	     0.24	     1.26	     0.00	131226.64	    99.89	     0.00	     0.00	Size	GPU-0	(int32 39x128)->(int32 1x1)
694	     1.75	     0.72	     1.26	     0.00	131227.90	    99.89	     0.00	     0.00	Reshape	GPU-0	(128x19x128)(int32 2x1)->(2432x128)
695	     1.26	     1.00	     1.26	     0.00	131229.16	    99.89	     0.00	     0.00	Exit	GPU-0	(256x128)->(256x128)
696	     3.76	     0.33	     1.24	     0.00	131230.40	    99.89	     0.00	     0.00	Shape	GPU-0	(9x128)->(int32 2x1)
697	     1.68	     0.72	     1.21	     0.00	131231.61	    99.89	     0.00	     0.00	Reshape	GPU-0	(2432x128)(int32 3x1)->(128x19x128)
698	    13.33	     0.09	     1.20	     0.00	131232.81	    99.89	     0.00	     0.00	GatherV2	GPU-0	(17191x128)(int32 51x128)(int32 1x1)->(51x128x128)
699	     1.19	     1.00	     1.19	     0.00	131234.00	    99.89	     0.00	     0.00	Identity	CPU-0	(no output info)->(1x1)
700	     5.32	     0.22	     1.17	     0.00	131235.17	    99.89	     0.00	     0.00	Mul	GPU-0	(128x9x128)(128x9x1)->(128x9x128)
701	    29.00	     0.04	     1.16	     0.00	131236.33	    99.89	     0.00	     0.00	Mul	GPU-0	(4864x128)(1x1)(int32 1x1)->(4864x128)
702	     1.16	     1.00	     1.16	     0.00	131237.49	    99.89	     0.00	     0.00	Const	GPU-0	(no input)->(int32 3x1)
703	     5.18	     0.22	     1.14	     0.00	131238.63	    99.89	     0.00	     0.00	Tile	GPU-0	(1x1)(int32 2x1)->(29x128)
704	     3.26	     0.35	     1.14	     0.00	131239.77	    99.90	     0.00	     0.00	Reshape	GPU-0	(2432x1)(2432x17191)(int32 2x1)->(19x128)
705	     5.65	     0.20	     1.13	     0.00	131240.90	    99.90	     0.00	     0.00	Mul	GPU-0	(39x128)(39x128)->(39x128)
706	     3.14	     0.36	     1.13	     0.00	131242.03	    99.90	     0.00	     0.00	Shape	GPU-0	(128x19x1)->(int32 3x1)
707	     4.19	     0.27	     1.13	     0.00	131243.16	    99.90	     0.00	     0.00	Shape	GPU-0	(51x128)->(int32 2x1)
708	    10.27	     0.11	     1.13	     0.00	131244.29	    99.90	     0.00	     0.00	AddN	GPU-0	(128x9x128)(128x9x128)->(128x9x128)
709	    10.18	     0.11	     1.12	     0.00	131245.41	    99.90	     0.00	     0.00	Reshape	GPU-0	(128x9)(int32 3x1)->(128x1x9)
710	     4.15	     0.27	     1.12	     0.00	131246.53	    99.90	     0.00	     0.00	Range	GPU-0	(int32 1x1)(int32 1x1)(int32 1x1)->(int32 51x1)
711	     1.12	     1.00	     1.12	     0.00	131247.65	    99.90	     0.00	     0.00	Enter	CPU-0	(1x1)->(1x1)
712	   112.00	     0.01	     1.12	     0.00	131248.77	    99.90	     0.00	     0.00	ScatterSub	GPU-0	(17191x128)(int32 6144x1)(6144x128)->(17191x128)
713	    12.44	     0.09	     1.12	     0.00	131249.89	    99.90	     0.00	     0.00	Shape	GPU-0	(50x128x128)->(int32 3x1)
714	     3.11	     0.36	     1.12	     0.00	131251.01	    99.90	     0.00	     0.00	MEMCPYHtoD	GPU-0	(Transfer)->(26112 bytes)
